0c8910	Samsung
0c8b7d	Vizio
0c8b95	Espressif
0c8ba2	Huawei
0c8bfd	Intel
0c8dca	Samsung
0c8ddb	Cisco
0c8fff	Huawei
0c9192	Intel
0c93a5	eero
0c96bf	Huawei
0c975f	HP
0c9838	Xiaomi
0c9a3c	Intel
0c9d92	ASUS
0ca3b2	Apple
0ca8a7	Samsung
0cae39	Intel
0cae7d	Texas Instruments
0caf31	Cisco
0cb2b7	Texas Instruments
0cb319	Samsung
0cb527	Huawei
0cb5b3	Huawei
0cb6d2	D-Link
0cb787	Huawei
0cb78e	Huawei
0cb815	Espressif
0cbc9f	Apple
0cbef1	Huawei
0cc413	Google
0cc56c	Apple
0cc6cc	Huawei
0cc6fd	Xiaomi
0cc763	eero
0cc98a	Intel
0ccb85	Lenovo
0ccc5d	Apple
0cd0f8	Cisco
0cd292	Intel
0cd5d3	Cisco
0cd6bd	Huawei
0cd746	Apple
0cd996	Cisco
0cdbea	Apple
0cdc7e	Espressif
0cdc91	Amazon
0cdd24	Intel
0cdfa4	Samsung
0ce0dc	Samsung
0ce441	Apple
0ce4a0	Huawei
0ce5a1	Apple
0ce5b5	Huawei
0ce623	Huawei
0ce725	Microsoft
0cea14	Ubiquiti
0cec80	Texas Instruments
0cec8d	Lenovo
0cedc8	Xiaomi
0cee99	Amazon
0cef15	TP-Link
0cf346	Xiaomi
0cf5a4	Cisco
0cfc18	Huawei
0cfe45	Sony
0cfee5	Texas Instruments
100020	Apple
10003b	Espressif
100177	Huawei
1002b5	Intel
1005ca	Cisco
10061c	Espressif
1006ed	Cisco
1007b6	Samsung
10082c	Texas Instruments
1009f9	Amazon
100ba9	Intel
100c6b	Netgear
100d7f	Netgear
100d8c	Huawei
1012fb	Hikvision
101b54	Huawei
101c0c	Apple
101d6e	HP
101dc0	Samsung
101f74	HP
1020ba	Espressif
102407	Huawei
1027f5	TP-Link
102959	Apple
1029ab	Samsung
102ab3	Xiaomi
102b1c	Lenovo
102b41	Samsung
102e00	Intel
102eaf	Texas Instruments
102f6b	Microsoft
102fca	Apple
103025	Apple
103047	Samsung
10321d	Huawei
10322c	Murata
10327e	Huawei
103917	Samsung
10394e	Hisense
103b59	Samsung
103d1c	Intel
103f44	Xiaomi
1040f3	Apple
10417f	Apple
104210	Apple
104400	Huawei
104780	Huawei
10490e	Huawei
104a7d	Intel
104e89	Garmin
104f58	HP
104fa8	Sony
105107	Intel
105172	Huawei
1051db	Espressif
10521c	Espressif
1052bd	Huawei
105725	Cisco
105932	Roku
105a17	Tuya
105a95	TP-Link
105ddc	Huawei
105f49	Cisco
105fad	Intel
10604b	HP
1062e5	HP
1062eb	D-Link
1063c8	Liteon
106530	Dell
1067a3	Huawei
106838	AzureWave
10683f	LG
107100	Huawei
1071b3	Zyxel
1077b1	Samsung
107a2a	Microsoft
107b44	ASUS
107bef	Zyxel
107c61	ASUS
107d1a	Dell
107dc8	Apple
1086f4	Huawei
1088d3	Huawei
1089fb	Samsung
108ccf	Cisco
108ee0	Samsung
108ffe	Huawei
1091a8	Espressif
1091d1	Intel
109266	Samsung
1093e9	Apple
1094bb	Apple
1094ef	Huawei
109693	Amazon
1096c6	Cisco
1097bd	Espressif
109819	Dell
109836	Dell
1098c3	Murata
109aba	Intel
109add	Apple
109d7a	Huawei
109e6b	Apple
109f41	Apple
10a1da	Apple
10a2d3	Apple
10a30f	Huawei
10a4c9	Apple
10a4da	Huawei
10a51d	Intel
10a5d0	Murata
10a829	Cisco
10a879	Intel
10abc9	Samsung
10ae60	Amazon
10b1f8	Huawei
10b3c6	Cisco
10b3d5	Cisco
10b3d6	Cisco
10b41d	Espressif
10b588	Apple
10b676	HP
10b9c4	Apple
10bc36	Huawei
10bd18	Cisco
10bd3a	Apple
10bda3	Espressif
10bef5	D-Link
10bf48	ASUS
10bf67	Amazon
10c172	Huawei
10c197	Xiaomi
10c37b	ASUS
10c3ab	Huawei
10c595	Lenovo
10c61f	Huawei
10c6fc	Garmin
10c735	Microsoft
10cabf	Texas Instruments
10cd54	Huawei
10ce02	Amazon
10cea9	Texas Instruments
10cee9	Apple
10cf0f	Apple
10d38a	Samsung
10d542	Samsung
10d561	Tuya
10d9a2	Google
10da43	Netgear
10da49	Huawei
10da63	Apple
10ddb1	Apple
10e2c9	Apple
10e376	Cisco
10e4c2	Samsung
10e676	Cisco
10e7c6	HP
10e953	Huawei
10ea59	Cisco
10ec81	Samsung
10f005	Intel
10f1f2	LG
10f311	Cisco
10f60a	Intel
10f920	Cisco
10f96f	LG
10fc33	Huawei
10feed	TP-Link
140152	Samsung
1402ec	HP
140589	Lenovo
140808	Espressif
1409dc	Huawei
140ac5	Amazon
140b9e	Samsung
14109f	Apple
14130b	Garmin
141333	AzureWave
1413fb	Huawei
14147d	Apple
14169d	Cisco
141877	Dell
1418c3	Intel
141923	Cisco
141a97	Apple
141aa3	Lenovo
141ba0	Apple
141f78	Samsung
14205e	Apple
14223b	Google
1422db	eero
14230a	Huawei
142876	Apple
142b2f	Espressif
142d4d	Apple
142e43	Hisense
143004	Huawei
1430c6	Lenovo
1432d1	Samsung
14335c	Espressif
143375	Zyxel
1435b7	Apple
14360e	Zyxel
1436c6	Lenovo
1438fa	Lenovo
143b51	Huawei
143cc3	Huawei
143ec2	Intel
144146	Honeywell
1442fc	Texas Instruments
144658	Huawei
144920	Huawei
1449c5	Huawei
1449d4	Xiaomi
1449e0	Samsung
144f8a	Intel
145120	Huawei
145594	Huawei
14563a	Huawei
14568e	Samsung
14579f	Huawei
1458d0	HP
1459c0	Netgear
145a05	Apple
145afc	Liteon
145ebc	Huawei
145f94	Huawei
1460cb	Apple
146393	Espressif
14656a	Huawei
14755b	Intel
147590	TP-Link
147740	Huawei
147ae4	Apple
147dc5	Murata
147dda	Apple
147e19	HP
147f0f	Texas Instruments
147fce	Apple
148473	Cisco
148509	Apple
14857f	Intel
148692	TP-Link
14876a	Apple
1488e6	Apple
1489cb	Huawei
1489fd	Samsung
148c4a	Huawei
148f21	Garmin
148f79	Apple
148fc6	Apple
14907a	Xiaomi
149138	Amazon
149182	Belkin
14946c	Apple
1495ce	Apple
1496e5	Samsung
149877	Apple
14993e	Xiaomi
1499e2	Apple
149a10	Microsoft
149aa3	Huawei
149cef	Texas Instruments
149d09	Huawei
149d99	Apple
149ecf	Dell
149f3c	Samsung
149f43	Cisco
149fe8	Lenovo
14a0f8	Huawei
14a2a0	Cisco
14a32f	Huawei
14a364	Samsung
14a3b4	Huawei
14a51a	Huawei
14a78b	Dahua
14ab02	Huawei
14abc5	Intel
14abec	HP
14b31f	Dell
14b484	Samsung
14b5cd	Liteon
14b903	Huawei
14b968	Huawei
14bb6e	Samsung
14bc68	Cisco
14bd61	Apple
14c14e	Google
14c19f	Espressif
14c213	Apple
14c67d	Vizio
14c7c4	Zyxel
14c88b	Apple
14c913	LG
14cb19	HP
14cb65	Microsoft
14cc20	TP-Link
14cf92	TP-Link
14d00d	Apple
14d11f	Huawei
14d169	Huawei
14d19e	Apple
14d424	AzureWave
14d64d	D-Link
14d864	TP-Link
14d881	Xiaomi
14dab9	Huawei
14dae9	ASUS
14dda9	ASUS
14de39	Huawei
14e01d	Samsung
14e22a	Cisco
14e6e4	TP-Link
14eb08	Huawei
14ebb6	TP-Link
14f287	Apple
14f42a	Samsung
14f65a	Xiaomi
14f6d8	Intel
14fb70	Huawei
14feb5	Dell
18002d	Sony
1800db	Fitbit
1801f1	Xiaomi
18022d	Huawei
180373	Dell
1804ed	Texas Instruments
1806ff	Acer
180b1b	Amazon
180bd0	Huawei
180cac	Canon
180f76	D-Link
1816c9	Samsung
1819d6	Samsung
181dea	Intel
181eb0	Samsung
182032	Apple
182195	Samsung
18227e	Samsung
182649	Intel
182654	Samsung
182666	Samsung
182a57	Huawei
182a7b	Nintendo
182c65	Texas Instruments
18300c	Hisense
1831bf	ASUS
183386	Huawei
18339d	Cisco
183451	Apple
183a2d	Samsung
183cb7	Huawei
183d5e	Huawei
183da2	Intel
183eef	Apple
183f47	Samsung
183f70	Apple
184516	Texas Instruments
184617	Samsung
1848be	Amazon
1848ca	Murata
184a53	Apple
184e16	Samsung
184ecb	Samsung
1854cf	Samsung
18550f	Cisco
1855e3	Apple
185644	Huawei
185680	Intel
1856c3	Apple
185933	Cisco
185936	Xiaomi
1859f5	Cisco
185a58	Dell
185bb3	Samsung
185e0f	Intel
185f27	Lenovo
186024	HP
1862e4	Texas Instruments
186472	HP
186590	Apple
1866da	Dell
1867b0	Samsung
1868cb	Hikvision
186945	TP-Link
1869d4	Samsung
1869d8	Tuya
18703b	Huawei
18742e	Amazon
187a3b	HP
187eb9	Apple
187f88	Ring
188025	Hikvision
188090	Cisco
18810e	Apple
188331	Samsung
188740	Xiaomi
18895b	Samsung
188b0e	Espressif
188b45	Cisco
188b9d	Cisco
189088	eero
189341	Intel
1893d7	Texas Instruments
189c5d	Cisco
189e2c	Huawei
189efc	Apple
18a084	Apple
18a6f7	TP-Link
18a905	HP
18a99b	Dell
18a9ed	eero
18aa0f	Huawei
18ab1d	Samsung
18af61	Apple
18af8f	Apple
18b430	Google Nest
18b657	Huawei
18b842	Apple
18bb1c	Huawei
18bb41	Huawei
18bfb3	Samsung
18c007	Huawei
18c58a	Huawei
18cc18	Intel
18ce94	Samsung
18cf24	Huawei
18cf5e	Liteon
18d276	Huawei
18d6c7	TP-Link
18d6dd	Huawei
18d98f	Huawei
18dbf2	Dell
18de50	Tuya
18ded7	Huawei
18e2c2	Samsung
18e671	Apple
18e728	Cisco
18e7b0	Apple
18e7f4	Apple
18e829	Ubiquiti
18e91d	Huawei
18ee69	Apple
18ef63	Cisco
18f0e4	Xiaomi
18f1d8	Apple
18f22c	TP-Link
18f643	Apple
18f935	Cisco
18fab7	Apple
18fb7b	Dell
18fe34	Espressif
18ff0f	Intel
1c0b8b	Ubiquiti
1c0d7d	Apple
1c0eaf	Huawei
1c0ec2	Apple
1c12b0	Amazon
1c1386	Huawei
1c13fa	Huawei
1c151f	Huawei
1c17d3	Cisco
1c1ac0	Apple
1c1adf	Microsoft
1c1bb5	Intel
1c1d67	Huawei
1c1d86	Cisco
1c1dd3	Apple
1c1ff1	Huawei
1c20db	Huawei
1c232c	Samsung
1c28af	HP
1c2ab0	Xiaomi
1c3003	HP
1c32ac	Huawei
1c36bb	Apple
1c3ade	Samsung
1c3bf3	TP-Link
1c3c78	Apple
1c3cd4	Huawei
1c3d2f	Huawei
1c4024	Dell
1c42c2	Huawei
1c4363	Huawei
1c4419	TP-Link
1c4586	Nintendo
1c4593	Texas Instruments
1c472f	Huawei
1c4bd6	AzureWave
1c4d66	Amazon
1c4d70	Intel
1c53f9	Google
1c56fe	Lenovo
1c57dc	Apple
1c599b	Huawei
1c5a3e	Samsung
1c5cf2	Apple
1c5f2b	D-Link
1c61b4	TP-Link
1c61bf	Apple
1c627e	Huawei
1c62b8	Samsung
1c6349	Texas Instruments
1c64f0	Lenovo
1c659d	Liteon
1c66aa	Samsung
1c6758	Huawei
1c6920	Espressif
1c6932	Hisense
1c6a1b	Ubiquiti
1c6a76	Apple
1c6a7a	Cisco
1c7022	Murata
1c7055	Huawei
1c7125	Apple
1c721d	Dell
1c73e2	Huawei
1c740d	Zyxel
1c76f2	Samsung
1c7754	Apple
1c7b21	Sony
1c7b23	Hisense
1c7ee5	D-Link
1c7f2c	Huawei
1c8682	Apple
1c869a	Samsung
1c872c	ASUS
1c8bef	Xiaomi
1c8e2a	Apple
1c8e5c	Huawei
1c8f57	Espressif
1c90ff	Tuya
1c9148	Apple
1c9180	Apple
1c93c4	Amazon
1c98ec	HP
1c994c	Murata
1c9957	Intel
1c99db	Huawei
1c9dc2	Espressif
1c9e46	Apple
1ca681	Huawei
1caa07	Cisco
1caba7	Apple
1caecb	Huawei
1caf05	Samsung
1caf4a	Samsung
1caff7	D-Link
1cb3c9	Apple
1cb46c	Huawei
1cb72c	ASUS
1cb796	Huawei
1cba8c	Texas Instruments
1cbdb9	D-Link
1cc10c	Intel
1cc1de	HP
1cc3ab	Espressif
1cccd6	Xiaomi
1cce51	AzureWave
1cd1e0	Cisco
1cdbd4	Espressif
1cdea7	Cisco
1cdf0f	Cisco
1cdf52	Texas Instruments
1ce209	Apple
1ce2cc	Texas Instruments
1ce504	Huawei
1ce57f	Samsung
1ce587	Cisco
1ce61d	Samsung
1ce62b	Apple
1ce639	Huawei
1ce6ad	Huawei
1ce6c7	Cisco
1ce85d	Cisco
1ceaac	Xiaomi
1cf29a	Google
1cf42b	Huawei
1cf64c	Apple
1cf8d0	Samsung
1cf9d5	Apple
1cfa68	TP-Link
1cfc17	Cisco
1cfc2a	Huawei
1cfe2b	Amazon
1cffad	Huawei
2002af	Murata
20040f	Dell
200484	Apple
2008ed	Huawei
200b16	Texas Instruments
200b74	AzureWave
200bc5	Cisco
200bc7	Huawei
200bcf	Nintendo
200cc8	Netgear
200e0f	Panasonic
200e2b	Apple
2010b1	Amazon
2013e0	Samsung
2014c4	Huawei
201582	Apple
2015de	Samsung
201642	Microsoft
2016b9	Intel
2016d8	Liteon
201742	LG
201a94	Apple
201ba5	Vizio
201c3a	Nintendo
201e1d	Huawei
201e88	Intel
201f3b	Google
2021a5	LG
202351	TP-Link
2025cc	Xiaomi
20283e	Huawei
202bc1	Huawei
202d07	Samsung
202df6	Apple
20326c	Samsung
2032c6	Apple
203389	Google
203462	Xiaomi
2034fb	Xiaomi
203626	TP-Link
2036d0	Lenovo
203706	Cisco
2037a5	Apple
203a07	Cisco
203a0c	eero
203a43	Intel
203b34	Xiaomi
203b67	Samsung
203cae	Apple
203db2	Huawei
2043a8	Espressif
20463a	Apple
204747	Dell
2047da	Xiaomi
204c03	HP
204c9e	Cisco
204e7f	Netgear
204ef6	AzureWave
20500d	Espressif
20521d	Apple
205383	Huawei
205476	Sony
2054fa	Huawei
205531	Samsung
205e64	Huawei
205ef7	Samsung
206274	Microsoft
206432	Samsung
20658e	Huawei
20677c	HP
20689d	Liteon
206980	Apple
206be7	TP-Link
206bf4	Huawei
206e9c	Samsung
206ef1	Espressif
2072a9	Xiaomi
20768f	Apple
207693	Lenovo
2078cd	Apple
2078f0	Apple
207918	Intel
207d74	Apple
2082c0	Xiaomi
20845f	Apple
2087ec	Huawei
208810	Dell
208c86	Huawei
209148	Texas Instruments
2091df	Apple
209952	Xiaomi
209ba9	Espressif
209bcd	Apple
209bdd	Huawei
209cb4	HP
20a171	Amazon
20a200	Huawei
20a2e4	Apple
20a5cb	Apple
20a60c	Xiaomi
20a680	Huawei
20a6cd	HP
20a766	Huawei
20a8bf	Huawei
20a99b	Microsoft
20aa4b	Cisco
20ab37	Apple
20ab48	Huawei
20ab53	Lenovo
20aeb6	Huawei
20b868	Lenovo
20bbc0	Cisco
20bd1d	Intel
20beb4	Hisense
20beb8	Amazon
20becd	eero
20c19b	Intel
20c2b0	Huawei
20c38f	Texas Instruments
20c6eb	Panasonic
20c9d0	Apple
20cc27	Cisco
20cd39	Texas Instruments
20cf30	ASUS
20cfae	Cisco
20d390	Samsung
20d5bf	Samsung
20d5c2	Espressif
20d778	Texas Instruments
20da22	Huawei
20dbab	Samsung
20dbea	Cisco
20dce6	TP-Link
20dcfd	Huawei
20df73	Huawei
20dfb9	Google
20e15d	TP-Link
20e2a8	Apple
20e525	Huawei
20e52a	Netgear
20e59b	Panasonic
20e6df	eero
20e7c8	Espressif
20e874	Apple
20ee28	Apple
20efbd	Roku
20f094	Google
20f120	Cisco
20f17c	Huawei
20f1b2	Tuya
20f3a3	Huawei
20f478	Xiaomi
20f4d4	Apple
20fa85	Apple
20fe00	Amazon
2400ba	Huawei
24016f	Huawei
2401c7	Cisco
240588	Google
240935	Samsung
240995	Huawei
240a3f	Samsung
240a64	AzureWave
240ac4	Espressif
240f9b	Hikvision
241145	Xiaomi
241153	Samsung
241551	Huawei
24161b	Cisco
24166d	Huawei
24169d	Cisco
24181d	Samsung
241ae6	Huawei
241b7a	Apple
241eeb	Apple
241fa0	Huawei
2421ab	Sony
24240e	Apple
2424b7	Samsung
2426d6	Huawei
2427e5	Huawei
2428fd	Hikvision
242934	Google
2429b0	Huawei
242a04	Cisco
242aea	Apple
242bd6	Ring
242d6c	eero
242e02	Huawei
242fd0	TP-Link
2430f8	Huawei
243154	Huawei
2432ae	Hikvision
2436da	Cisco
24374c	Cisco
243faa	Huawei
24418c	Intel
244427	Huawei
24456b	Huawei
2446c8	Lenovo
2446e4	Huawei
244845	Hikvision
244885	Huawei
244b03	Samsung
244b81	Samsung
244bf1	Huawei
244bfe	ASUS
244c07	Huawei
244cab	Espressif
244ce3	Amazon
24526a	Dahua
2453ed	Dell
24559a	Apple
24587c	Espressif
245a4c	Ubiquiti
245a5f	TP-Link
245ab5	Samsung
245ba7	Apple
245bf0	Liteon
245cc5	Huawei
245e48	Apple
245ebe	QNAP
245f9f	Huawei
246078	Huawei
2460b3	Samsung
2462ab	Espressif
2462c6	Huawei
2462ce	HP
246477	Xiaomi
24649f	Huawei
246511	AVM
246800	Samsung
2468b0	Samsung
246968	TP-Link
2469a5	Huawei
246a0e	HP
246c60	Huawei
246c84	Cisco
246d10	Apple
246e96	Dell
246f28	Espressif
246f8c	Huawei
247121	Cisco
247152	Dell
247189	Texas Instruments
2474f7	GoPro
247625	Texas Instruments
247645	Huawei
24767d	Cisco
247703	Intel
247823	Panasonic
247d4d	Texas Instruments
247e12	Cisco
247f3c	Huawei
24813b	Cisco
2481c7	Huawei
2491bb	Huawei
24920e	Samsung
24952f	Google
249745	Huawei
249e7d	Roborock
249eab	Huawei
249f89	Texas Instruments
24a074	Apple
24a160	Espressif
24a2e1	Apple
24a43c	Ubiquiti
24a452	Samsung
24a487	Huawei
24a52c	Huawei
24a799	Huawei
24a87d	Panasonic
24ab81	Apple
24b105	Hikvision
24b2b9	Liteon
24b2de	Espressif
24b339	Apple
24b5b9	Lenovo
24b657	Cisco
24b6fd	Dell
24ba23	Cisco
24bcf8	Huawei
24be05	HP
24c613	Samsung
24c696	Samsung
24cd8d	Murata
24ce33	Amazon
24cf24	Xiaomi
24d0df	Apple
24d337	Xiaomi
24d53b	Lenovo
24d5e4	Cisco
24d79c	Cisco
24d7eb	Espressif
24da33	Huawei
24da9b	Lenovo
24dbac	Huawei
24dbed	Samsung
24dcc3	Espressif
24dec6	HP
24deeb	Huawei
24df6a	Huawei
24e271	Hisense
24e29d	Huawei
24e314	Apple
24e50f	Google
24e9b3	Cisco
24e9ca	Huawei
24eb16	Intel
24ebed	Huawei
24ec4a	Espressif
24ee5d	Vizio
24ee9a	Intel
24f094	Apple
24f0d3	Samsung
24f27f	HP
24f3e3	eero
24f40a	Samsung
24f5a2	Belkin
24f5aa	Samsung
24f603	Huawei
24f677	Apple
24fb65	Huawei
24fbe3	HP
24fce5	Samsung
24fd52	Liteon
2800af	Dell
28022e	Apple
280244	Apple
2802d8	Samsung
2805a5	Espressif
280708	Samsung
280b5c	Apple
280c50	Intel
280dfc	Sony
28107b	D-Link
2811a5	Bose
2811a8	Intel
2811ec	Huawei
2812d0	Lenovo
28167f	Xiaomi
2816a8	Microsoft
2816ad	Intel
281709	Huawei
281878	Microsoft
281dfb	Huawei
28221e	Huawei
2824c9	Amazon
2827bf	Samsung
28285d	Zyxel
282b96	Huawei
282cb2	TP-Link
282cc4	Huawei
282d7f	Apple
283152	Huawei
2831f8	Huawei
283334	Huawei
2834a2	Cisco
2834ff	Apple
28353a	Huawei
2836f0	Huawei
28372f	Espressif
283737	Apple
28395e	Samsung
283b82	D-Link
283c90	Texas Instruments
283ce4	Huawei
283dc2	Samsung
283f69	Sony
2840dd	Sony
2841c6	Huawei
2841ec	Huawei
2845ac	Huawei
2848e7	Huawei
2849e9	Apple
284b54	Apple
284e44	Huawei
285261	Cisco
28534e	Huawei
285471	Huawei
28562f	Espressif
28575d	Apple
2857be	Hikvision
285923	Xiaomi
285aeb	Apple
285fdb	Huawei
2864b0	Huawei
2866e3	AzureWave
2868d2	Huawei
286ab8	Apple
286aba	Apple
286b35	Intel
286b5c	Cisco
286c07	Xiaomi
286ed4	Huawei
286f7f	Cisco
28704e	Ubiquiti
2872c6	Samsung
2873f6	Amazon
2877f1	Apple
287ab4	Huawei
287fcf	Intel
288023	HP
288088	Netgear
28808a	Huawei
288335	Samsung
2883c9	Apple
288485	Espressif
2887ba	TP-Link
288eec	Apple
288ff6	Apple
289104	TP-Link
289200	Intel
28924a	HP
2893fe	Cisco
289401	Netgear
28940f	Cisco
289529	Intel
2896b0	Huawei
28987b	Samsung
289e1e	Texas Instruments
289e97	Huawei
289f04	Samsung
28a02b	Apple
28a06b	Intel
28a44a	Intel
28a6db	Huawei
28ac9e	Cisco
28af42	Samsung
28affd	Cisco
28b2bd	Intel
28b448	Huawei
28b591	Cisco
28b5e8	Texas Instruments
28bab5	Samsung
28bd89	Google
28c1a0	Apple
28c21f	Samsung
28c2dd	AzureWave
28c538	Apple
28c5c8	HP
28c5d2	Intel
28c63f	Intel
28c68e	Netgear
28c709	Apple
28c7ce	Cisco
28cc01	Samsung
28cdc1	Raspberry Pi
28cf51	Nintendo
28cfda	Apple
28cfe9	Apple
28d043	AzureWave
28d0ea	Intel
28d127	Xiaomi
28d3ea	Huawei
28d5b1	Apple
28d6ec	Huawei
28dcc3	Huawei
28de1c	Samsung
28de65	HP
28dee5	Huawei
28dfeb	Intel
28e02c	Apple
28e14c	Apple
28e31f	Xiaomi
28e347	Liteon
28e34e	Huawei
28e5b0	Huawei
28e6a9	Samsung
28e7cf	Apple
28ea0b	Microsoft
28ea2d	Apple
28ec22	eero
28ec95	Apple
28ec9a	Texas Instruments
28ed6a	Apple
28ee52	TP-Link
28ef01	Amazon
28f033	Apple
28f076	Apple
28f10e	Dell
28fbae	Huawei
28ff3c	Apple
2c01b5	Cisco
2c0786	Huawei
2c08b4	Huawei
2c0b97	Xiaomi
2c0bab	Huawei
2c0be9	Cisco
2c0d27	Huawei
2c0da7	Intel
2c0dcf	Xiaomi
2c0e3d	Samsung
2c10c1	Nintendo
2c15bf	Samsung
2c15d9	Huawei
2c1809	Apple
2c195c	Xiaomi
2c1a01	Huawei
2c1a05	Cisco
2c1cf7	Apple
2c1f23	Apple
2c200b	Apple
2c2080	Huawei
2c233a	HP
2c2768	Huawei
2c27d7	HP
2c2997	Microsoft
2c2bdb	eero
2c2ff4	eero
2c3033	Netgear
2c3124	Cisco
2c326a	Apple
2c3311	Cisco
2c3358	Intel
2c3361	Apple
2c36f2	Huawei
2c36f8	Cisco
2c3a91	Huawei
2c3ab1	Huawei
2c3ae8	Espressif
2c3b70	AzureWave
2c3ecf	Cisco
2c3f0b	Cisco
2c3f38	Cisco
2c4053	Samsung
2c4138	HP
2c41a1	Bose
2c4401	Samsung
2c44fd	HP
2c4cc6	Murata
2c4d54	ASUS
2c4f52	Cisco
2c52af	Huawei
2c542d	Cisco
2c5491	Microsoft
2c54cf	LG
2c55d3	Huawei
2c56dc	ASUS
2c5741	Cisco
2c57ce	Apple
2c58b9	HP
2c58e8	Huawei
2c598a	LG
2c59e5	HP
2c5a0f	Cisco
2c61f6	Apple
2c63a1	Huawei
2c641f	Vizio
2c658d	Cisco
2c693e	Huawei
2c6b7d	Texas Instruments
2c6dc1	Intel
2c6e85	Intel
2c71ff	Amazon
2c73a0	Cisco
2c7600	Apple
2c768a	HP
2c780e	Huawei
2c79be	TP-Link
2c7ba0	Intel
2c7cf2	Apple
2c81bf	Apple
2c8217	Apple
2c86d2	Cisco
2c8db1	Intel
2c9452	Huawei
2c9520	Apple
2c97b1	Huawei
2c9975	Samsung
2c9d1e	Huawei
2c9e00	Sony
2c9efc	Canon
2ca042	Huawei
2ca59c	Hikvision
2ca774	Texas Instruments
2ca797	Huawei
2ca79e	Huawei
2caa8e	Wyze
2cab00	Huawei
2cab33	Texas Instruments
2caba4	Cisco
2cabeb	Cisco
2cae2b	Samsung
2cb05d	Netgear
2cb43a	Apple
2cb471	Tuya
2cb68f	Huawei
2cb7a1	Huawei
2cbaba	Samsung
2cbc87	Apple
2cbcbb	Espressif
2cbe08	Apple
2cc253	Apple
2cc546	Huawei
2cc8f5	Huawei
2cca16	Apple
2ccc44	Sony
2ccf58	Huawei
2ccf67	Raspberry Pi
2cd02d	Cisco
2cd05a	Liteon
2cd066	Xiaomi
2cd1c6	Murata
2cd3ad	Texas Instruments
2cda46	Samsung
2cdb07	Intel
2cdcd7	AzureWave
2cdf68	Apple
2ce2d9	Huawei
2ce38e	Cisco
2ce5bd	Ubiquiti
2cea7f	Dell
2ceafc	Intel
2ceca6	Huawei
2ced89	Huawei
2cedb0	Huawei
2cf0a2	Apple
2cf0ee	Apple
2cf295	Huawei
2cf432	Espressif
2cf814	Cisco
2cf89b	Cisco
2cfda1	ASUS
2cfe4f	Xiaomi
2cfee2	Hisense
3001af	Cisco
300505	Intel
30055c	Brother
30074d	Samsung
300916	Apple
3009c0	Lenovo
300d43	Microsoft
300e43	Apple
300eb8	LG
3010b3	Liteon
3010e4	Apple
30138b	HP
301577	Zyxel
3017c8	Sony
301966	Samsung
301984	Huawei
301c22	HP
302303	Belkin
302432	Intel
3024a9	HP
30292b	eero
30294b	Huawei
3030d0	Texas Instruments
3030f9	Espressif
303422	eero
3035ad	Apple
3035c5	Huawei
3037a6	Cisco
3037b3	Huawei
303926	Sony
303a4a	eero
303a64	Intel
303b49	Cisco
303b7c	Apple
303ea7	Intel
303fbb	HP
304511	Texas Instruments
304596	Huawei
30469a	Netgear
30487d	Tuya
30499e	Huawei
304b07	Lenovo
304c7e	Panasonic
304d1f	Amazon
304e1b	Huawei
3050ce	Xiaomi
3052cb	Liteon
305714	Apple
30578e	eero
3059b7	Microsoft
305a3a	ASUS
3061a2	Huawei
306222	Samsung
30636b	Apple
3066d0	Huawei
306893	TP-Link
306a85	Samsung
307467	Samsung
307496	Huawei
307512	Sony
30766f	LG
3076f5	Espressif
307a05	Huawei
307ad2	Apple
307c4a	Huawei
308216	Apple
308398	Espressif
3083d2	Lenovo
3085a9	ASUS
308730	Huawei
30894a	Intel
3089a6	Huawei
3089ec	Nintendo
308af7	Huawei
308bb2	Cisco
308d99	HP
308dd4	Huawei
308ecf	Huawei
309048	Apple
3090ab	Apple
309610	Huawei
30963b	Huawei
3096fb	Samsung
309e62	Huawei
30a033	Apple
30a1fa	Huawei
30a2c2	Huawei
30a30f	Huawei
30a8db	Sony
30a998	Huawei
30aae4	Huawei
30ab6a	Samsung
30aea4	Espressif
30af7e	Texas Instruments
30b49e	TP-Link
30b4b8	LG
30b5c2	TP-Link
30bd13	Zyxel
30c0ae	Apple
30c50f	Huawei
30c599	ASUS
30c6f7	Espressif
30c7ae	Samsung
30c922	Espressif
30c9cc	Samsung
30cbf8	Samsung
30cda7	Samsung
30d042	Dell
30d16b	Liteon
30d17e	Huawei
30d4e2	Huawei
30d53e	Apple
30d587	Samsung
30d6c9	Samsung
30d7a1	Apple
30d875	Apple
30d9d9	Apple
30ddaa	Dahua
30de4b	TP-Link
30e044	Google
30e04f	Apple
30e171	HP
30e226	Apple
30e283	Texas Instruments
30e37a	Intel
30e396	Huawei
30e3a4	Intel
30e4d8	Huawei
30e4db	Cisco
30e98e	Huawei
30eb15	Huawei
30eda0	Espressif
30f335	Huawei
30f65d	HP
30f6ef	Intel
30f70d	Cisco
30f7c5	Apple
30f9ed	Sony
30fbb8	Huawei
30fc68	TP-Link
30fceb	LG
30fd38	Google
30fd65	Huawei
30fe6c	Apple
30fefa	Cisco
30fffd	Huawei
3400a3	Huawei
340286	Intel
34029c	D-Link
3403de	Texas Instruments
340804	D-Link
3408bc	Apple
3408e1	Texas Instruments
340962	Hikvision
340a33	D-Link
340a98	Huawei
340aff	Hisense
340e22	Apple
34105d	Texas Instruments
